Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
1339373096,nan,NEWT,TRAD,2025-01-20T07:32:15Z,nan,EQ,nan,N,nan,2025-01-20T07:32:15Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"20,000",nan,USD,nan,nan,nan,"19,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.047122615658,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339378150,883358626.0,MODI,TRAD,2025-01-20T07:36:07Z,True,EQ,nan,N,nan,2015-08-31T00:46:06Z,2015-09-03,2026-12-02,nan,False,BILT,nan,nan,nan,"480,000,000",nan,JPY,nan,nan,nan,"98,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,910.22095",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339385261,nan,NEWT,TRAD,2025-01-20T07:38:58Z,nan,EQ,nan,N,nan,2025-01-20T07:38:58Z,2025-01-20,2026-04-28,nan,False,BILT,nan,nan,nan,"22,000,000","22,000,000",JPY,JPY,nan,nan,"4,500","4,471",nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,888.87021522443",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A005,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,JPY,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339389101,nan,NEWT,TRAD,2025-01-20T07:39:02Z,nan,EQ,nan,N,nan,2025-01-20T07:39:02Z,2025-01-20,2026-12-28,nan,False,BILT,nan,nan,nan,"3,000,000","3,000,000",JPY,JPY,nan,nan,700,610,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,285.7223108",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A005,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,JPY,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339393745,nan,NEWT,TRAD,2025-01-20T07:39:07Z,nan,EQ,nan,N,nan,2025-01-20T07:39:07Z,2025-01-20,2026-01-06,nan,False,BILT,nan,nan,nan,"22,000,000","22,000,000",JPY,JPY,nan,nan,"4,400","4,462",nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,999.9965761049742",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A005,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,JPY,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339401260,nan,NEWT,TRAD,2025-01-20T07:32:21Z,nan,EQ,nan,N,nan,2025-01-20T07:32:21Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"35,000",nan,USD,nan,nan,nan,"32,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.09034202,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339401269,nan,NEWT,TRAD,2025-01-20T07:39:12Z,nan,EQ,nan,N,nan,2025-01-20T07:39:12Z,2025-01-20,2025-05-12,nan,False,BILT,nan,nan,nan,"190,000","190,000",JPY,JPY,nan,nan,40,39,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"5,000.0052126358656",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A005,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,JPY,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339401290,nan,NEWT,TRAD,2025-01-20T07:32:23Z,nan,EQ,nan,N,nan,2025-01-20T07:32:23Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"29,000",nan,USD,nan,nan,nan,"27,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.074075427,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339403883,1336969493.0,MODI,TRAD,2025-01-20T07:42:39Z,True,EQ,nan,N,nan,2025-01-17T08:00:22Z,2025-01-17,2026-06-30,nan,False,BILT,nan,nan,nan,"500,000",nan,USD,nan,nan,nan,"83,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.1287996877,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339404193,1336968595.0,MODI,TRAD,2025-01-20T07:42:38Z,True,EQ,nan,N,nan,2025-01-17T08:00:18Z,2025-01-17,2026-06-30,nan,False,BILT,nan,nan,nan,"500,000",nan,USD,nan,nan,nan,"83,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.1287996877,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339405848,883358626.0,MODI,TRAD,2025-01-20T07:36:41Z,True,EQ,nan,N,nan,2015-08-31T00:46:06Z,2015-09-03,2026-12-02,nan,False,BILT,nan,nan,nan,"470,000,000",nan,JPY,nan,nan,nan,"97,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,909.77905",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339408557,nan,NEWT,TRAD,2025-01-20T07:32:23Z,nan,EQ,nan,N,nan,2025-01-20T07:32:23Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"80,000",nan,USD,nan,nan,nan,"75,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.066666964,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339409611,nan,NEWT,TRAD,2025-01-20T07:32:23Z,nan,EQ,nan,N,nan,2025-01-20T07:32:23Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"10,000",nan,USD,nan,nan,nan,"9,500",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.052630841114,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339409762,nan,NEWT,TRAD,2025-01-20T07:32:19Z,nan,EQ,nan,N,nan,2025-01-20T07:32:19Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"6,800",nan,USD,nan,nan,nan,"6,300",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0793617546199,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339411679,1321201149.0,MODI,TRAD,2025-01-20T07:42:59Z,True,EQ,nan,N,nan,2025-01-08T07:45:21Z,2025-01-08,2026-07-31,nan,False,BILT,nan,nan,nan,5,nan,USD,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.826,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339415512,1321207227.0,MODI,TRAD,2025-01-20T07:43:09Z,True,EQ,nan,N,nan,2025-01-08T07:45:40Z,2025-01-08,2026-08-31,nan,False,BILT,nan,nan,nan,5,nan,USD,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.7029,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339419146,nan,NEWT,TRAD,2025-01-20T07:32:47Z,nan,EQ,nan,N,nan,2025-01-20T07:32:47Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"25,000",nan,USD,nan,nan,nan,"23,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0683779531914,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339023600,1266655342.0,MODI,TRAD,2025-01-20T05:16:05Z,True,EQ,nan,N,nan,2024-11-29T09:34:47Z,2024-11-29,2026-11-30,nan,False,BILT,nan,nan,nan,"89,000",nan,AUD,nan,nan,nan,"66,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3491193,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339023609,1162052517.0,MODI,TRAD,2025-01-20T05:16:06Z,True,EQ,nan,N,nan,2024-09-23T06:13:06Z,2024-09-23,2025-06-30,nan,False,BILT,nan,nan,nan,"170,000",nan,AUD,nan,nan,nan,"130,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.30644315676,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339023838,1187006506.0,MODI,TRAD,2025-01-20T05:16:13Z,True,EQ,nan,N,nan,2024-10-11T05:12:13Z,2024-10-11,2025-03-31,nan,False,BILT,nan,nan,nan,"43,000",nan,AUD,nan,nan,nan,"20,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1301336,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339025188,1266656004.0,MODI,TRAD,2025-01-20T05:18:13Z,True,EQ,nan,N,nan,2024-11-29T09:56:08Z,2024-11-29,2029-11-29,nan,False,BILT,nan,nan,nan,"550,000",nan,AUD,nan,nan,nan,"210,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5722368,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339026213,nan,NEWT,TRAD,2025-01-20T05:18:12Z,nan,EQ,nan,N,nan,2025-01-20T05:18:12Z,2025-01-20,2025-02-24,nan,False,XXXX,nan,nan,nan,"6,700",nan,AUD,nan,nan,nan,"2,300",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9554553704001,ACCY,nan,0.0,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339026287,nan,NEWT,TRAD,2025-01-20T05:18:13Z,nan,EQ,nan,N,nan,2025-01-20T05:18:13Z,2025-01-20,2025-02-24,nan,False,XXXX,nan,nan,nan,215,nan,AUD,nan,nan,nan,160,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3607607696202,ACCY,nan,0.0,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339028759,1298491064.0,MODI,TRAD,2025-01-20T05:25:29Z,True,EQ,nan,N,nan,2024-12-20T06:36:01Z,2024-12-20,2026-09-30,nan,False,BILT,nan,nan,nan,5,nan,AUD,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.620393,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339029464,901000846.0,MODI,TRAD,2025-01-20T05:24:17Z,True,EQ,nan,N,nan,2024-02-13T05:28:13Z,2024-02-13,2025-07-17,nan,False,XXXX,nan,nan,nan,150,nan,AUD,nan,nan,nan,115,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3307281329114,ACCY,nan,0.0045,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A005,nan,DAIL,nan,0.0,38.45657,nan,nan,nan,MNTH,nan,nan,nan,1.0,UWIN,AUD,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339030113,879867099.0,MODI,TRAD,2025-01-20T05:24:27Z,True,EQ,nan,N,nan,2022-04-29T19:04:41Z,2022-04-29,2025-03-10,nan,False,XXXX,nan,nan,nan,"2,000,000",nan,AUD,nan,nan,nan,"590,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.366525310115,ACCY,nan,0.003,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A008,nan,DAIL,nan,0.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339030121,879867099.0,MODI,TRAD,2025-01-20T05:24:28Z,True,EQ,nan,N,nan,2022-04-29T19:04:41Z,2022-04-29,2025-03-10,nan,False,XXXX,nan,nan,nan,"320,000",nan,AUD,nan,nan,nan,"110,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.8886843381115,ACCY,nan,0.003,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A008,nan,DAIL,nan,0.0,6233.3601,nan,nan,nan,MNTH,nan,nan,nan,1.0,UWIN,AUD,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339030246,1014151706.0,MODI,TRAD,2025-01-20T05:24:17Z,True,EQ,nan,N,nan,2024-05-29T06:50:24Z,2024-05-29,2025-03-10,nan,False,XXXX,nan,nan,nan,"460,000",nan,AUD,nan,nan,nan,"340,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3630226834008,ACCY,nan,0.0,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A008,nan,DAIL,nan,0.0,3671.67721,nan,nan,nan,MNTH,nan,nan,nan,1.0,UWIN,AUD,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339030272,1014151706.0,MODI,TRAD,2025-01-20T05:24:17Z,True,EQ,nan,N,nan,2024-05-29T06:50:24Z,2024-05-29,2025-03-10,nan,False,XXXX,nan,nan,nan,"680,000",nan,AUD,nan,nan,nan,"510,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3491915958121,ACCY,nan,0.0,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,A008,nan,DAIL,nan,0.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
